BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE,PROGRAM TYPE,NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS
X,X204,P.S. 204 Morris Heights,0K-09,SPEC ED,11,1,11,11,11
X,X204,P.S. 204 Morris Heights,,,,,,,
X,X215,Kappa,5,GEN ED,80,4,20,18,22
X,X215,Kappa,6,GEN ED,110,4,27.5,24,30
X,X215,Kappa,7,GEN ED,110,4,27.5,24,30
X,X215,Kappa,8,GEN ED,112,4,28,28,28
X,X215,Kappa,0K-09,SPEC ED,10,1,10,10,10
X,X215,Kappa,MS Core,GEN ED,413,16,25.8,18,30
X,X215,Kappa,MS Core,GEN ED,413,16,25.8,18,30
X,X215,Kappa,MS Core,GEN ED,223,8,27.9,24,30
X,X215,Kappa,MS Core,GEN ED,110,4,27.5,24,30
X,X215,Kappa,MS Core,GEN ED,80,4,20,18,22
X,X215,Kappa,MS Core,GEN ED,413,16,25.8,18,30
X,X215,Kappa,MS Core,SPEC ED,10,1,10,10,10
X,X215,Kappa,MS Core,SPEC ED,10,1,10,10,10
X,X215,Kappa,MS Core,SPEC ED,10,1,10,10,10
X,X215,Kappa,MS Core,SPEC ED,10,1,10,10,10
X,X215,Kappa,,,,,,,
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,0K,GEN ED,83,4,20.8,20,22
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,0K,CTT,44,2,22,21,23
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,1,GEN ED,54,2,27,27,27
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,1,CTT,48,2,24,23,25
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,2,GEN ED,79,3,26.3,25,27
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,3,GEN ED,81,3,27,26,28
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,4,GEN ED,56,2,28,27,29
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,4,CTT,26,1,26,26,26
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,5,GEN ED,63,2,31.5,31,32
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,6,GEN ED,81,3,27,26,28
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,6,CTT,24,1,24,24,24
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,7,GEN ED,82,3,27.3,27,28
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,8,GEN ED,78,3,26,25,28
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,0K-09,SPEC ED,7,1,7,7,7
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,MS Core,GEN ED,240,9,26.7,24,28
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,MS Core,GEN ED,480,18,26.7,24,28
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,MS Core,GEN ED,240,9,26.7,24,28
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,MS Core,GEN ED,240,9,26.7,24,28
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,MS Core,CTT,23,1,23,23,23
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,MS Core,CTT,46,2,23,23,23
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,MS Core,CTT,23,1,23,23,23
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,MS Core,CTT,23,1,23,23,23
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,12-Sep,GEN ED,240,9,26.7,24,28
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,12-Sep,CTT,23,1,23,23,23
X,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,,,,,,,
X,X219,I.S. 219 New Venture School,6,GEN ED,85,3,28.3,24,31
X,X219,I.S. 219 New Venture School,6,CTT,19,1,19,19,19
X,X219,I.S. 219 New Venture School,7,GEN ED,139,5,27.8,19,33
X,X219,I.S. 219 New Venture School,7,CTT,22,1,22,22,22
X,X219,I.S. 219 New Venture School,8,GEN ED,116,4,29,25,33
X,X219,I.S. 219 New Venture School,0K-09,SPEC ED,34,3,11.3,11,12
X,X219,I.S. 219 New Venture School,0K-09,SPEC ED,31,3,10.3,7,12
X,X219,I.S. 219 New Venture School,MS Core,GEN ED,563,21,26.8,13,33
X,X219,I.S. 219 New Venture School,MS Core,GEN ED,329,13,25.3,13,33
X,X219,I.S. 219 New Venture School,MS Core,GEN ED,359,14,25.6,13,33
X,X219,I.S. 219 New Venture School,MS Core,GEN ED,330,13,25.4,13,33
X,X219,I.S. 219 New Venture School,MS Core,CTT,35,2,17.5,17,18
X,X219,I.S. 219 New Venture School,MS Core,CTT,35,2,17.5,17,18
X,X219,I.S. 219 New Venture School,MS Core,CTT,35,2,17.5,17,18
X,X219,I.S. 219 New Venture School,MS Core,CTT,35,2,17.5,17,18
X,X219,I.S. 219 New Venture School,MS Core,SPEC ED,69,6,11.5,11,12
X,X219,I.S. 219 New Venture School,MS Core,SPEC ED,57,5,11.4,11,12
X,X219,I.S. 219 New Venture School,MS Core,SPEC ED,57,5,11.4,11,12
X,X219,I.S. 219 New Venture School,MS Core,SPEC ED,57,5,11.4,11,12
X,X219,I.S. 219 New Venture School,12-Sep,GEN ED,174,7,24.9,13,33
X,X219,I.S. 219 New Venture School,12-Sep,GEN ED,155,6,25.8,16,31
X,X219,I.S. 219 New Venture School,12-Sep,CTT,35,2,17.5,17,18
X,X219,I.S. 219 New Venture School,12-Sep,SPEC ED,57,5,11.4,11,12
X,X219,I.S. 219 New Venture School,,,,,,,
X,X227,Bronx Expeditionary Learning High School,12-Sep,GEN ED,42,2,21,14,28
X,X227,Bronx Expeditionary Learning High School,12-Sep,GEN ED,56,3,18.7,11,29
X,X227,Bronx Expeditionary Learning High School,12-Sep,GEN ED,78,4,19.5,11,27
X,X227,Bronx Expeditionary Learning High School,12-Sep,GEN ED,55,2,27.5,26,29
X,X227,Bronx Expeditionary Learning High School,12-Sep,GEN ED,20,1,20,20,20
X,X227,Bronx Expeditionary Learning High School,12-Sep,GEN ED,87,4,21.8,12,33
X,X227,Bronx Expeditionary Learning High School,12-Sep,GEN ED,29,1,29,29,29
X,X227,Bronx Expeditionary Learning High School,12-Sep,GEN ED,72,3,24,18,28
X,X227,Bronx Expeditionary Learning High School,12-Sep,GEN ED,68,3,22.7,15,34
X,X227,Bronx Expeditionary Learning High School,12-Sep,GEN ED,115,5,23,19,27
X,X227,Bronx Expeditionary Learning High School,12-Sep,GEN ED,52,2,26,24,28
X,X227,Bronx Expeditionary Learning High School,12-Sep,GEN ED,77,4,19.3,13,24
X,X227,Bronx Expeditionary Learning High School,12-Sep,GEN ED,262,12,21.8,11,32
X,X227,Bronx Expeditionary Learning High School,12-Sep,GEN ED,71,3,23.7,20,29
X,X227,Bronx Expeditionary Learning High School,12-Sep,CTT,40,2,20,19,21
X,X227,Bronx Expeditionary Learning High School,12-Sep,CTT,30,1,30,30,30
X,X227,Bronx Expeditionary Learning High School,12-Sep,CTT,22,1,22,22,22
X,X227,Bronx Expeditionary Learning High School,12-Sep,CTT,24,1,24,24,24
X,X227,Bronx Expeditionary Learning High School,12-Sep,CTT,30,1,30,30,30
X,X227,Bronx Expeditionary Learning High School,12-Sep,CTT,27,1,27,27,27
X,X227,Bronx Expeditionary Learning High School,12-Sep,CTT,60,2,30,27,33
X,X227,Bronx Expeditionary Learning High School,12-Sep,CTT,26,1,26,26,26
X,X227,Bronx Expeditionary Learning High School,12-Sep,CTT,75,3,25,21,32
X,X227,Bronx Expeditionary Learning High School,12-Sep,SPEC ED,15,1,15,15,15
X,X227,Bronx Expeditionary Learning High School,12-Sep,SPEC ED,14,1,14,14,14
X,X227,Bronx Expeditionary Learning High School,12-Sep,SPEC ED,14,1,14,14,14
X,X227,Bronx Expeditionary Learning High School,,,,,,,
X,X229,I.S. 229 Roland Patterson,6,GEN ED,50,3,16.7,12,21
X,X229,I.S. 229 Roland Patterson,6,CTT,18,1,18,18,18
X,X229,I.S. 229 Roland Patterson,7,GEN ED,42,3,14,11,18
X,X229,I.S. 229 Roland Patterson,7,CTT,18,1,18,18,18
X,X229,I.S. 229 Roland Patterson,8,GEN ED,60,3,20,17,22
X,X229,I.S. 229 Roland Patterson,0K-09,SPEC ED,14,2,7,5,9
X,X229,I.S. 229 Roland Patterson,0K-09,SPEC ED,16,2,8,7,9
X,X229,I.S. 229 Roland Patterson,MS Core,GEN ED,151,9,16.8,11,22
X,X229,I.S. 229 Roland Patterson,MS Core,GEN ED,151,9,16.8,11,22
X,X229,I.S. 229 Roland Patterson,MS Core,GEN ED,22,1,22,22,22
X,X229,I.S. 229 Roland Patterson,MS Core,GEN ED,151,9,16.8,11,22
X,X229,I.S. 229 Roland Patterson,MS Core,GEN ED,92,6,15.3,11,21
X,X229,I.S. 229 Roland Patterson,MS Core,GEN ED,59,3,19.7,17,22
X,X229,I.S. 229 Roland Patterson,MS Core,CTT,37,2,18.5,18,19
X,X229,I.S. 229 Roland Patterson,MS Core,CTT,37,2,18.5,18,19
X,X229,I.S. 229 Roland Patterson,MS Core,CTT,37,2,18.5,18,19
X,X229,I.S. 229 Roland Patterson,MS Core,CTT,37,2,18.5,18,19
X,X229,I.S. 229 Roland Patterson,,,,,,,
X,X230,P.S. 230 Dr Roland N. Patterson,0K,GEN ED,70,4,17.5,17,18
X,X230,P.S. 230 Dr Roland N. Patterson,1,GEN ED,78,4,19.5,19,20
X,X230,P.S. 230 Dr Roland N. Patterson,2,GEN ED,72,4,18,16,19
X,X230,P.S. 230 Dr Roland N. Patterson,3,GEN ED,61,4,15.3,14,18
X,X230,P.S. 230 Dr Roland N. Patterson,4,GEN ED,61,3,20.3,20,21
X,X230,P.S. 230 Dr Roland N. Patterson,5,GEN ED,62,3,20.7,18,23
X,X230,P.S. 230 Dr Roland N. Patterson,5,CTT,21,1,21,21,21
X,X230,P.S. 230 Dr Roland N. Patterson,0K-09,SPEC ED,30,3,10,7,12
X,X230,P.S. 230 Dr Roland N. Patterson,0K-09,SPEC ED,10,1,10,10,10
X,X230,P.S. 230 Dr Roland N. Patterson,,,,,,,
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,110,4,27.5,26,30
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,103,4,25.8,24,30
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,107,5,21.4,10,27
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,84,3,28,24,30
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,84,3,28,27,29
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,169,6,28.2,24,32
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,39,2,19.5,13,26
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,265,9,29.4,21,33
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,171,7,24.4,19,34
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,95,4,23.8,18,31
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,96,6,16,11,22
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,210,8,26.3,16,34
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,95,4,23.8,14,31
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,90,3,30,23,34
X,X231,Eagle Academy for Young Men,12-Sep,GEN ED,60,2,30,28,32
X,X231,Eagle Academy for Young Men,12-Sep,CTT,51,2,25.5,24,27
X,X231,Eagle Academy for Young Men,12-Sep,CTT,22,1,22,22,22
X,X231,Eagle Academy for Young Men,12-Sep,CTT,28,1,28,28,28
X,X231,Eagle Academy for Young Men,12-Sep,CTT,53,2,26.5,23,30
X,X231,Eagle Academy for Young Men,12-Sep,CTT,106,4,26.5,23,31
X,X231,Eagle Academy for Young Men,12-Sep,CTT,43,2,21.5,16,27
X,X231,Eagle Academy for Young Men,12-Sep,CTT,59,2,29.5,29,30
X,X231,Eagle Academy for Young Men,12-Sep,CTT,93,3,31,29,32
X,X231,Eagle Academy for Young Men,12-Sep,CTT,56,2,28,28,28
X,X231,Eagle Academy for Young Men,12-Sep,CTT,29,1,29,29,29
X,X231,Eagle Academy for Young Men,12-Sep,CTT,66,3,22,13,34
X,X231,Eagle Academy for Young Men,12-Sep,CTT,74,3,24.7,23,26
X,X231,Eagle Academy for Young Men,12-Sep,CTT,31,1,31,31,31
X,X231,Eagle Academy for Young Men,12-Sep,CTT,19,1,19,19,19
X,X231,Eagle Academy for Young Men,12-Sep,SPEC ED,12,1,12,12,12
X,X231,Eagle Academy for Young Men,12-Sep,SPEC ED,12,1,12,12,12
X,X231,Eagle Academy for Young Men,12-Sep,SPEC ED,12,1,12,12,12
X,X231,Eagle Academy for Young Men,,,,,,,
X,X232,I.S. 232,6,GEN ED,108,5,21.6,16,26
X,X232,I.S. 232,6,CTT,12,1,12,12,12
X,X232,I.S. 232,7,GEN ED,142,5,28.4,24,31
X,X232,I.S. 232,8,GEN ED,119,5,23.8,19,29
X,X232,I.S. 232,8,CTT,21,1,21,21,21
X,X232,I.S. 232,0K-09,SPEC ED,13,1,13,13,13
X,X232,I.S. 232,0K-09,SPEC ED,20,2,10,9,11
X,X232,I.S. 232,MS Core,GEN ED,298,12,24.8,16,31
X,X232,I.S. 232,MS Core,GEN ED,369,15,24.6,16,31
X,X232,I.S. 232,MS Core,GEN ED,369,15,24.6,16,31
X,X232,I.S. 232,MS Core,GEN ED,369,15,24.6,16,31
X,X232,I.S. 232,MS Core,CTT,33,2,16.5,13,20
X,X232,I.S. 232,MS Core,CTT,33,2,16.5,13,20
X,X232,I.S. 232,MS Core,CTT,33,2,16.5,13,20
X,X232,I.S. 232,MS Core,CTT,33,2,16.5,13,20
X,X232,I.S. 232,MS Core,SPEC ED,23,2,11.5,11,12
X,X232,I.S. 232,MS Core,SPEC ED,23,2,11.5,11,12
X,X232,I.S. 232,MS Core,SPEC ED,23,2,11.5,11,12
X,X232,I.S. 232,MS Core,SPEC ED,23,2,11.5,11,12
X,X232,I.S. 232,12-Sep,GEN ED,379,15,25.3,16,31
X,X232,I.S. 232,12-Sep,CTT,35,2,17.5,13,22
X,X232,I.S. 232,12-Sep,SPEC ED,11,1,11,11,11
X,X232,I.S. 232,,,,,,,
X,X236,P.S. 236 Langston Hughes,0K,GEN ED,76,3,25.3,25,26
X,X236,P.S. 236 Langston Hughes,0K,CTT,51,2,25.5,25,26
X,X236,P.S. 236 Langston Hughes,1,GEN ED,50,2,25,25,25
X,X236,P.S. 236 Langston Hughes,1,CTT,67,3,22.3,22,23
X,X236,P.S. 236 Langston Hughes,2,GEN ED,42,2,21,19,23
X,X236,P.S. 236 Langston Hughes,2,CTT,72,3,24,24,24
X,X236,P.S. 236 Langston Hughes,0K-09,SPEC ED,9,1,9,9,9
X,X236,P.S. 236 Langston Hughes,,,,,,,
X,X250,Eximius College Preparatory Academy: A College Board School,8,GEN ED,24,1,24,24,24
X,X250,Eximius College Preparatory Academy: A College Board School,8,CTT,27,1,27,27,27
X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,GEN ED,24,1,24,24,24
X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,GEN ED,24,1,24,24,24
X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,GEN ED,24,1,24,24,24
X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,GEN ED,24,1,24,24,24
X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,CTT,27,1,27,27,27
X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,CTT,27,1,27,27,27
X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,CTT,27,1,27,27,27
X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,CTT,27,1,27,27,27
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,92,4,23,15,33
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,69,3,23,20,25
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,188,8,23.5,14,32
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,76,3,25.3,21,32
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,68,3,22.7,15,30
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,29,1,29,29,29
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,29,1,29,29,29
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,46,2,23,21,25
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,60,3,20,14,31
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,75,3,25,22,28
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,127,5,25.4,20,31
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,48,2,24,20,28
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,54,2,27,25,29
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,86,3,28.7,26,32
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,29,1,29,29,29
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,116,5,23.2,14,28
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,61,2,30.5,28,33
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,21,1,21,21,21
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,101,3,33.7,30,36
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,53,2,26.5,24,29
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,33,1,33,33,33
X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,33,1,33,33,33
X,X250,Eximius College Preparatory Academy: A College Board School,,,,,,,
X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,68,3,22.7,18,31
X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,85,3,28.3,22,35
X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,83,3,27.7,22,31
X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,118,4,29.5,26,34
X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,121,5,24.2,20,34
X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,32,1,32,32,32
X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,28,1,28,28,28
X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,44,2,22,19,25
X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,140,5,28,24,32
X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,30,1,30,30,30
X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,97,3,32.3,29,34
X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,189,7,27,20,33
X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,96,4,24,15,33
X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,97,3,32.3,29,34
X,X252,Mott Hall Bronx High School,,,,,,,
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,60,2,30,29,31
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,102,4,25.5,18,31
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,91,4,22.8,18,30
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,79,4,19.8,16,28
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,67,4,16.8,11,22
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,53,2,26.5,22,31
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,134,6,22.3,10,27
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,180,9,20,13,32
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,70,4,17.5,16,19
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,106,5,21.2,13,25
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,182,8,22.8,16,27
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,64,3,21.3,17,28
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,175,8,21.9,12,32
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,153,6,25.5,17,33
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,100,4,25,20,31
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,92,4,23,15,31
X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,188,8,23.5,15,32
X,X260,Bronx Center for Science and Mathematics,12-Sep,CTT,52,2,26,24,28
X,X260,Bronx Center for Science and Mathematics,12-Sep,CTT,46,3,15.3,13,19
X,X260,Bronx Center for Science and Mathematics,12-Sep,CTT,27,1,27,27,27
X,X260,Bronx Center for Science and Mathematics,12-Sep,CTT,122,4,30.5,28,33
X,X260,Bronx Center for Science and Mathematics,12-Sep,CTT,30,1,30,30,30
X,X260,Bronx Center for Science and Mathematics,12-Sep,CTT,81,3,27,19,32
X,X260,Bronx Center for Science and Mathematics,,,,,,,
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,76,3,25.3,22,28
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,62,2,31,30,32
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,83,3,27.7,23,33
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,72,3,24,20,28
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,21,1,21,21,21
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,97,4,24.3,21,28
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,34,1,34,34,34
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,87,3,29,28,31
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,19,1,19,19,19
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,172,7,24.6,20,28
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,272,10,27.2,19,34
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,192,6,32,32,32
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,121,5,24.2,10,32
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,148,6,24.7,20,28
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,26,1,26,26,26
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,30,1,30,30,30
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,20,1,20,20,20
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,26,1,26,26,26
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,30,1,30,30,30
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,24,1,24,24,24
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,56,2,28,26,30
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,60,2,30,30,30
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,46,2,23,20,26
X,X263,Validus Preparatory Academy: An Expeditionary Learning School,,,,,,,
X,X276,Leadership Institute,12-Sep,GEN ED,30,2,15,10,20
X,X276,Leadership Institute,12-Sep,GEN ED,62,2,31,29,33
X,X276,Leadership Institute,12-Sep,GEN ED,71,3,23.7,11,33
X,X276,Leadership Institute,12-Sep,GEN ED,52,2,26,21,31
X,X276,Leadership Institute,12-Sep,GEN ED,29,1,29,29,29
X,X276,Leadership Institute,12-Sep,GEN ED,53,2,26.5,20,33
X,X276,Leadership Institute,12-Sep,GEN ED,36,2,18,15,21
X,X276,Leadership Institute,12-Sep,GEN ED,10,1,10,10,10
X,X276,Leadership Institute,12-Sep,GEN ED,12,1,12,12,12
X,X276,Leadership Institute,12-Sep,GEN ED,70,3,23.3,14,32
X,X276,Leadership Institute,12-Sep,GEN ED,48,2,24,22,26
X,X276,Leadership Institute,12-Sep,GEN ED,53,2,26.5,26,27
X,X276,Leadership Institute,12-Sep,GEN ED,24,1,24,24,24
X,X276,Leadership Institute,12-Sep,GEN ED,72,3,24,21,30
X,X276,Leadership Institute,12-Sep,GEN ED,117,5,23.4,10,30
X,X276,Leadership Institute,12-Sep,GEN ED,73,3,24.3,17,31
X,X276,Leadership Institute,12-Sep,GEN ED,15,1,15,15,15
X,X276,Leadership Institute,12-Sep,CTT,63,2,31.5,30,33
X,X276,Leadership Institute,12-Sep,CTT,33,1,33,33,33
X,X276,Leadership Institute,12-Sep,CTT,113,4,28.3,14,35
X,X276,Leadership Institute,12-Sep,CTT,49,2,24.5,22,27
X,X276,Leadership Institute,12-Sep,CTT,66,2,33,31,35
X,X276,Leadership Institute,12-Sep,SPEC ED,12,1,12,12,12
X,X276,Leadership Institute,12-Sep,SPEC ED,10,1,10,10,10
X,X276,Leadership Institute,12-Sep,SPEC ED,29,2,14.5,14,15
X,X276,Leadership Institute,12-Sep,SPEC ED,8,1,8,8,8
X,X276,Leadership Institute,,,,,,,
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,74,4,18.5,15,24
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,73,3,24.3,16,30
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,73,3,24.3,22,26
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,55,2,27.5,27,28
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,44,3,14.7,12,19
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,75,4,18.8,15,25
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,77,3,25.7,19,32
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,88,4,22,15,31
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,44,2,22,15,29
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,171,7,24.4,16,30
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,114,6,19,15,24
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,72,3,24,17,29
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,147,7,21,15,27
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,106,4,26.5,21,31
X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,30,1,30,30,30
X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,13,1,13,13,13
X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,27,1,27,27,27
X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,25,1,25,25,25
X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,25,1,25,25,25
X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,56,2,28,25,31
X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,15,1,15,15,15
X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,28,1,28,28,28
X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,29,1,29,29,29
